source_type,database_name,table_name,column_name,column_position,data_type,is_nullable,column_key
mysql-sl,tappx,user,monetize_start,28,date,YES,
mysql-sl,tappx,user,monetize_user_revenue_bonus,29,tinyint,NO,
mysql-sl,tappx,user,no_newsletter,30,tinyint,NO,
mysql-sl,tappx,user,profile_cross,31,tinyint,NO,
mysql-sl,tappx,user,profile_cpm,32,tinyint,NO,
mysql-sl,tappx,user,profile_perf,33,tinyint,NO,
mysql-sl,tappx,user,profile_advertiser,34,tinyint,NO,
mysql-sl,tappx,user,ids_profiles,35,varchar,NO,
mysql-sl,tappx,user,advertise,36,tinyint,NO,
mysql-sl,tappx,user,perf_affise_id,37,bigint,YES,UNI
mysql-sl,tappx,user,privacy_policy_version,38,int,NO,
mysql-sl,tappx,user,bdam_c,39,int,YES,
mysql-sl,tappx,user,rebate,40,decimal,NO,
mysql-sl,tappx,user,dashboard_version,41,tinyint,NO,
mysql-sl,tappx,user,has_api,42,tinyint,NO,
mysql-sl,tappx,user,google_open_bidding_id,43,varchar,YES,
mysql-sl,tappx,user_endpoint,id_user,1,bigint,NO,PRI
mysql-sl,tappx,user_endpoint,subdomain,2,varchar,NO,PRI
mysql-sl,tappx,user_endpoint,connection_type,3,varchar,NO,PRI
mysql-sl,tappx,user_endpoint,ad_format,4,enum,NO,PRI
mysql-sl,tappx,user_endpoint,create,5,timestamp,NO,
mysql-sl,tappx,user_endpoint,us_west_blocked,6,timestamp,YES,
mysql-sl,tappx,user_endpoint,us_east_blocked,7,timestamp,YES,
mysql-sl,tappx,user_endpoint,eu_west_blocked,8,timestamp,YES,
mysql-sl,tappx,user_endpoint,blocked,9,timestamp,YES,
mysql-sl,tappx,user_endpoint,blocked_reason,10,varchar,YES,
mysql-sl,tappx,user_endpoint,us_west_blocked_reason,11,varchar,YES,
mysql-sl,tappx,user_endpoint,us_east_blocked_reason,12,varchar,YES,
mysql-sl,tappx,user_endpoint,eu_west_blocked_reason,13,varchar,YES,
mysql-sl,tappx,VIEW_LOOKER_LNABCS_Log,Filtrado,1,int,NO,
mysql-sl,tappx,VIEW_LOOKER_LNABCS_Log,_date,2,date,NO,
mysql-sl,tappx,VIEW_LOOKER_LNABCS_Log,network,3,varchar,YES,
mysql-sl,tappx,VIEW_LOOKER_LNABCS_Log,_info,4,varchar,NO,
mysql-sl,tappx,VIEW_LOOKER_LNABCS_Log,_value,5,varchar,NO,
mysql-sl,tappx,VIEW_LOOKER_LNABCS_Log,total_combos,6,int,NO,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,date,1,date,NO,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,date_start,2,date,NO,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,date_end,3,date,NO,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,account_manager,4,varchar,YES,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,company,5,varchar,YES,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,id_network,6,int,NO,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,financial_year,7,int,NO,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,revenue_net,8,decimal,YES,
mysql-sl,tappx,VIEW_LOOKER_performance_billing,revenue_discrepancy,9,decimal,YES,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,date,1,date,NO,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,date_start,2,date,NO,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,date_end,3,date,NO,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,account_manager,4,varchar,YES,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,company,5,varchar,YES,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,financial_year,6,int,NO,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,id_network,7,int,NO,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,revenue_net,8,decimal,YES,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,revenue_discrepancy,9,decimal,YES,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,revenue_fraud,10,decimal,YES,
mysql-sl,tappx,VIEW_LOOKER_ssp_billing,revenue_penalty,11,decimal,YES,
mysql-sl,tappx_performance,perf_agency_campaigns,id,1,bigint,NO,PRI
mysql-sl,tappx_performance,perf_agency_campaigns,id_attribution_platform,2,int,NO,MUL
mysql-sl,tappx_performance,perf_agency_campaigns,id_network,3,bigint,NO,MUL
mysql-sl,tappx_performance,perf_agency_campaigns,name,4,varchar,NO,
mysql-sl,tappx_performance,perf_agency_campaigns,bundle,5,varchar,NO,
mysql-sl,tappx_performance,perf_agency_campaigns,logo,6,varchar,NO,
mysql-sl,tappx_performance,perf_agency_campaigns,app_id_in_attribution_platform,7,varchar,YES,
mysql-sl,tappx_performance,perf_agency_campaigns,status,8,varchar,NO,
mysql-sl,tappx_performance,perf_networks,id_network,1,bigint,NO,PRI
mysql-sl,tappx_performance,perf_networks,name,2,varchar,NO,UNI
mysql-sl,tappx_performance,perf_networks,description,3,varchar,NO,
mysql-sl,tappx_performance,perf_networks,active,4,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,cpi_active,5,int,YES,
mysql-sl,tappx_performance,perf_networks,blocked,6,timestamp,YES,
mysql-sl,tappx_performance,perf_networks,block_reason,7,varchar,YES,
mysql-sl,tappx_performance,perf_networks,bd_manager,8,int,YES,
mysql-sl,tappx_performance,perf_networks,account_manager,9,bigint,YES,
mysql-sl,tappx_performance,perf_networks,reporting_active,10,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,revenue_percentage,11,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,revenue_percentage_user_base,12,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,revenue_percentage_user_penalty,13,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,revenue_percentage_user,14,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,tappx_margin_percentage,15,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,publishers_penalty_percentage,16,tinyint,NO,
mysql-sl,tappx_performance,perf_networks,currency,17,enum,NO,
mysql-sl,tappx_performance,perf_networks,email,18,varchar,YES,
mysql-sl,tappx_performance,perf_networks,tracking_platform_id,19,varchar,YES,UNI
mysql-sl,tappx_performance,perf_networks,date_added,20,date,YES,
mysql-sl,tappx_performance,perf_networks,id_company,21,int,YES,
mysql-sl,tappx_performance,perf_networks,id_billing_group,22,int,YES,MUL
mysql-sl,tappx_performance,perf_networks_setting,id_network,1,bigint,NO,PRI
mysql-sl,tappx_performance,perf_networks_setting,type,2,enum,YES,
mysql-sl,tappx_performance,perf_networks_setting,visibility,3,enum,YES,
mysql-sl,tappx_performance,perf_networks_setting,demand_category,4,enum,YES,
mysql-sl,tappx_performance,perf_networks_setting,advertiser_platform_id,5,int,YES,
mysql-sl,tappx_performance,perf_networks_setting,category_id,6,int,YES,MUL
mysql-sl,tappx_performance,perf_networks_setting,is_manual,7,tinyint,NO,
mysql-sl,tappx_performance,perf_networks_setting,is_direct,8,tinyint,NO,
mysql-sl,tappx_performance,perf_networks_setting,antifraud_active,9,tinyint,NO,
mysql-sl,tappx_performance,perf_networks_setting,custom_creatives,10,tinyint,YES,
mysql-sl,tappx_performance,perf_networks_setting,tracking_platform,11,enum,YES,
mysql-sl,tappx_performance,perf_networks_setting,redirection_steps,12,int,YES,
mysql-sl,tappx_performance,perf_networks_setting,autosend_cpc_postback,13,tinyint,YES,
mysql-sl,tappx_performance,perf_networks_setting,agency_currency,14,enum,NO,
mysql-sl,tappx_performance,perf_networks_setting,attribution_type,15,enum,YES,
mysql-sl,tappx_performance,perf_networks_setting,monthly_budget,16,int,YES,
mysql-sl,tappx_performance,perf_networks_setting,allows_probabilistic_attribution,17,tinyint,NO,
mysql-sl,tappx_performance,perf_networks_setting,max_allowed_days,18,int,YES,
mysql-sl,tappx_performance,perf_networks_setting,has_appsflyer_raw_data,19,tinyint,YES,
mysql-sl,tappx_performance,perf_offer,id,1,bigint,NO,PRI
mysql-sl,tappx_performance,perf_offer,deal_id,2,bigint,YES,MUL
mysql-sl,tappx_performance,perf_offer,tracking_platform_id,3,varchar,YES,MUL
mysql-sl,tappx_performance,perf_offer,name,4,varchar,NO,
mysql-sl,tappx_performance,perf_offer,description,5,longtext,NO,
mysql-sl,tappx_performance,perf_offer,advertiser_description,6,longtext,YES,
mysql-sl,tappx_performance,perf_offer,default_payout,7,double,NO,
mysql-sl,tappx_performance,perf_offer,tracking_url,8,varchar,NO,
mysql-sl,tappx_performance,perf_offer,imp_pixel_url,9,varchar,YES,
mysql-sl,tappx_performance,perf_offer,advertiser_offer_id,10,varchar,NO,
mysql-sl,tappx_performance,perf_offer,creation_date,11,date,NO,
mysql-sl,tappx_performance,perf_offer,expiration_date,12,date,NO,
mysql-sl,tappx_performance,perf_offer,protocol,13,varchar,NO,
mysql-sl,tappx_performance,perf_offer,revenue_type,14,varchar,NO,
mysql-sl,tappx_performance,perf_offer,revenue_mode,15,varchar,YES,
mysql-sl,tappx_performance,perf_offer,revenue_margin_percentage,16,double,YES,
mysql-sl,tappx_performance,perf_offer,payout_type,17,varchar,NO,
mysql-sl,tappx_performance,perf_offer,payable_event,18,varchar,YES,
mysql-sl,tappx_performance,perf_offer,revenue_value,19,double,YES,
mysql-sl,tappx_performance,perf_offer,goal_type,20,varchar,YES,
mysql-sl,tappx_performance,perf_offer,goal,21,double,YES,
mysql-sl,tappx_performance,perf_offer,max_cpm,22,double,YES,
mysql-sl,tappx_performance,perf_offer,manual_status,23,varchar,NO,
mysql-sl,tappx_performance,perf_offer,status,24,varchar,NO,
mysql-sl,tappx_performance,perf_offer,daily_conversion_cap,25,int,YES,
mysql-sl,tappx_performance,perf_offer,preview_url,26,varchar,YES,
mysql-sl,tappx_performance,perf_offer,preview_icon,27,varchar,YES,
mysql-sl,tappx_performance,perf_offer,advertiser_id,28,bigint,NO,MUL
mysql-sl,tappx_performance,perf_offer,bundle_id,29,varchar,YES,
mysql-sl,tappx_performance,perf_offer,last_update,30,datetime,YES,
mysql-sl,tappx_performance,perf_offer,updated,31,int,NO,
mysql-sl,tappx_performance,perf_offer,aid_required,32,int,NO,
mysql-sl,tappx_performance,perf_offer,cities,33,text,YES,
mysql-sl,tappx_performance,perf_offer,kpis_info,34,varchar,YES,
mysql-sl,tappx_performance,perf_offer,isaffise,35,int,YES,
mysql-sl,tappx_performance,perf_offer,mobile_content,36,int,YES,
mysql-sl,tappx_performance,perf_offer,validator_errors,37,int,YES,
mysql-sl,tappx_performance,perf_offer,validations_active,38,int,YES,
mysql-sl,tappx_performance,perf_offer,cross_advertiser_id,39,int,YES,
mysql-sl,tappx_performance,perf_offer,cross_campaign_id,40,bigint,YES,UNI
mysql-sl,tappx_performance,perf_offer,geos,41,json,YES,
mysql-sl,tappx_performance,perf_offer,offer_caps,42,json,YES,
mysql-sl,tappx_performance,perf_offer,algorithms,43,json,YES,
mysql-sl,tappx_performance,perf_offer,priorities,44,json,YES,
mysql-sl,tappx_performance,perf_offer,traffic_type,45,json,YES,
mysql-sl,tappx_performance,perf_offer,is_sdk,46,int,NO,
mysql-sl,tappx_performance,perf_offer,allows_probabilistic_attribution,47,tinyint,NO,
mysql-sl,tappx_performance,perf_offer,allows_auto_optimization,48,tinyint,NO,
mysql-sl,tappx_performance,perf_offer,sdk_config,49,varchar,YES,
mysql-sl,tappx_performance,perf_offer,start_at,50,datetime,YES,
mysql-sl,tappx_performance,perf_offer,end_at,51,datetime,YES,
mysql-sl,tappx_performance,perf_offer_changelog,id,1,bigint,NO,PRI
mysql-sl,tappx_performance,perf_offer_changelog,offer_id,2,bigint,YES,
mysql-sl,tappx_performance,perf_offer_changelog,alias_user_last_update,3,varchar,YES,
mysql-sl,tappx_performance,perf_offer_changelog,create_time,4,datetime,YES,
mysql-sl,tappx_performance,perf_offer_changelog,change_log,5,json,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,id,1,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,id_offer,2,bigint,NO,
mysql-sl,tappx_performance,perf_rotator_creatives,status,3,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_creatives,file_name,4,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,image_url,5,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,size,6,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,width,7,int,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,height,8,int,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,aspect_ratio,9,decimal,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,ad_format,10,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_creatives,video_duration,11,int,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,vast_link,12,text,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,vast_xml,13,text,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,traffic_type,14,json,YES,
mysql-sl,tappx_performance,perf_rotator_creatives,categories,15,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,id_offer,1,bigint,NO,PRI
mysql-sl,tappx_performance,perf_rotator_offers,id_deal,2,bigint,YES,
mysql-sl,tappx_performance,perf_rotator_offers,bundle_id,3,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,app_name,4,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,country,5,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,geos,6,json,YES,
mysql-sl,tappx_performance,perf_rotator_offers,cities,7,text,YES,
mysql-sl,tappx_performance,perf_rotator_offers,carrier,8,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,device_types,9,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,device_platforms,10,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,device_os,11,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,payout,12,double,YES,
mysql-sl,tappx_performance,perf_rotator_offers,id_network,13,bigint,NO,
mysql-sl,tappx_performance,perf_rotator_offers,advertiser_acronym,14,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,advertiser_name,15,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,status,16,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,aid_required,17,int,NO,
mysql-sl,tappx_performance,perf_rotator_offers,last_update,18,datetime,YES,
mysql-sl,tappx_performance,perf_rotator_offers,tracking_platform,19,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,uses_own_creatives,20,int,YES,
mysql-sl,tappx_performance,perf_rotator_offers,description,21,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,short_description,22,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,downloads,23,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,language,24,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,price,25,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,score,26,float,YES,
mysql-sl,tappx_performance,perf_rotator_offers,min_os_version,27,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,max_os_version,28,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,preview_url,29,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,tracking_url,30,text,NO,
mysql-sl,tappx_performance,perf_rotator_offers,imp_pixel_url,31,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,max_cpm,32,decimal,YES,
mysql-sl,tappx_performance,perf_rotator_offers,rev_type,33,varchar,NO,
mysql-sl,tappx_performance,perf_rotator_offers,rev_mode,34,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,payout_margin_percentage,35,double,YES,
mysql-sl,tappx_performance,perf_rotator_offers,autosend_cpc_postback,36,tinyint,YES,
mysql-sl,tappx_performance,perf_rotator_offers,cross_advertiser_id,37,int,YES,
mysql-sl,tappx_performance,perf_rotator_offers,tappx_categories,38,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,goal_type,39,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,goal,40,double,YES,
mysql-sl,tappx_performance,perf_rotator_offers,adomain,41,varchar,YES,
mysql-sl,tappx_performance,perf_rotator_offers,algorithms,42,json,YES,
mysql-sl,tappx_performance,perf_rotator_offers,priorities,43,json,YES,
mysql-sl,tappx_performance,perf_rotator_offers,traffic_type,44,json,YES,
mysql-sl,tappx_performance,perf_rotator_offers,allows_probabilistic_attribution,45,tinyint,NO,
mysql-sl,tappx_performance,perf_rotator_offers,sdk_config,46,varchar,YES,
mysql-sl,tappx_performance,perf_ssp_traffic_config,country,1,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,region,2,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,subregion,3,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,city,4,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,os,5,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,ad_format,6,enum,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,id_size,7,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,adunit,8,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,bundle,9,varchar,NO,PRI
mysql-sl,tappx_performance,perf_ssp_traffic_config,active,10,tinyint,YES,
mysql-sl,tappx_performance,perf_ssp_traffic_config,price,11,decimal,NO,
mysql-sl,tappx_performance,perf_ssp_traffic_config,percentage,12,int,NO,
mysql-sl,tappx_performance,perf_ssp_traffic_config,comment,13,varchar,YES,
mysql-sl,tappx_performance,perf_ssp_traffic_config,ts_added,14,datetime,NO,
mysql-sl,tappx_performance,perf_ssp_traffic_config,who_added,15,varchar,YES,
mysql-sl,tappx_performance,perf_user,id_tappx,1,int,NO,PRI
mysql-sl,tappx_performance,perf_user,id_affise,2,int,NO,
mysql-sl,tappx_performance,perf_user,integration_active,3,tinyint,YES,
mysql-sl,tappx_performance,perf_user,id_platform,4,varchar,YES,
mysql-sl,tappx_performance,perf_user,id_voluum,5,varchar,YES,
mysql-sl,tappx_performance,perf_user,id_appsflyer,6,varchar,YES,UNI
mysql-sl,tappx_performance,perf_user,id_adjust,7,varchar,YES,UNI
mysql-sl,tappx_performance,perf_user,id_adjust_enc,8,varchar,YES,UNI
mysql-sl,tappx_performance,perf_user,id_adjust_complete,9,varchar,YES,UNI
mysql-sl,tappx_performance,perf_user,id_branch,10,varchar,YES,UNI
mysql-sl,tappx_performance,perf_user,id_kochava,11,varchar,YES,UNI
mysql-sl,tappx_performance,perf_user,publisher_type,12,varchar,YES,
mysql-sl,tappx_performance,perf_user,logo,13,mediumblob,YES,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,date,1,date,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,id_network,2,int,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,network,3,varchar,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,requests,4,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,ads_received,5,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,ads_served,6,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,impressions,7,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,rev_net,8,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,rev_usr,9,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,BD,10,int,YES,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,AM,11,int,YES,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,TAM,12,int,YES,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_network,Company,13,int,YES,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,date,1,date,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,id_os,2,int,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,os,3,varchar,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,pub_requests_total,4,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,pub_requests_processed,5,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,pub_deliveries,6,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,net_requests,7,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,net_ads_received,8,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,net_ads_served,9,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,impressions,10,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,net_revenue,11,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_os,pub_revenue,12,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,date,1,date,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,id_size,2,int,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,size,3,varchar,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,pub_requests_total,4,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,pub_requests_processed,5,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,pub_deliveries,6,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,net_requests,7,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,net_ads_received,8,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,net_ads_served,9,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,impressions,10,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,net_revenue,11,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_by_size,pub_revenue,12,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,date,1,date,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,endpoint,2,varchar,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,adunit,3,varchar,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,bundle,4,varchar,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,bundle_platform,5,varchar,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,ad_type,6,varchar,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,id_size,7,int,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,country,8,varchar,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,combo_extra_id,9,varchar,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,id_network,10,bigint,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,network_key,11,varchar,NO,PRI
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,requests,12,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,deliveries_network,13,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,deliveries_winner,14,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,impressions,15,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,clicks,16,bigint,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,revenue_gross,17,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,revenue_net,18,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,revenue_publisher,19,decimal,NO,
mysql-sl,tappx_ssp_statistics,ssp_stats_networks_by_bundle_history,v_quartiles_0,20,bigint,NO,
